"height","weight","age","player","link","team","position","league"
183,91,28,"Ben Roberts","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/9/playerid/506/seasonid/41/default.aspx","parramatta","Interchange","nrl"
184,96,20,"Boyd Russell","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/9/playerid/5495/seasonid/41/default.aspx","parramatta","null","nrl"
199,102,25,"Matthew Ryan","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/9/playerid/1239/seasonid/41/default.aspx","parramatta","Lock Forward","nrl"
173,80,24,"Chris Sandow","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/9/playerid/692/seasonid/41/default.aspx","parramatta","Half Back","nrl"
176,86,21,"Jason Seage","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/9/playerid/5238/seasonid/41/default.aspx","parramatta","null","nrl"
185,95,23,"Ken Sio","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/9/playerid/1816/seasonid/41/default.aspx","parramatta","Winger","nrl"
192,101,29,"Ben Smith","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/9/playerid/337/seasonid/41/default.aspx","parramatta","Second Row Forward","nrl"
180,85,25,"Nathan Smith","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/9/playerid/1262/seasonid/41/default.aspx","parramatta","Hooker","nrl"
186,96,30,"Nathan Smith","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/9/playerid/611/seasonid/41/default.aspx","parramatta","Hooker","nrl"
180,101,19,"Kelepi Tanginoa","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/9/playerid/5330/seasonid/41/default.aspx","parramatta","Interchange","nrl"
183,93,20,"Ethan Tangira","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/9/playerid/5241/seasonid/41/default.aspx","parramatta","null","nrl"
190,109,25,"Taulima Tautai","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/9/playerid/701/seasonid/41/default.aspx","parramatta","Prop","nrl"
186,103,22,"Peni Terepo","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/9/playerid/1587/seasonid/41/default.aspx","parramatta","Lock Forward","nrl"
185,100,30,"Willie Tonga","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/9/playerid/376/seasonid/41/default.aspx","parramatta","Centre","nrl"
186,101,20,"Vai Toutai","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/9/playerid/5333/seasonid/41/default.aspx","parramatta","Winger","nrl"
183,97,20,"James Tuitahi","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/9/playerid/5245/seasonid/41/default.aspx","parramatta","null","nrl"
195,105,20,"Joseph Ualesi","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/9/playerid/2171/seasonid/41/default.aspx","parramatta","Interchange","nrl"
175,78,20,"Luke Vescio","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/9/playerid/2258/seasonid/41/default.aspx","parramatta","null","nrl"
186,97,19,"Eddy Aiono","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/5537/seasonid/41/default.aspx","penrith","null","nrl"
180,102,22,"Sam Anderson","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/2116/seasonid/41/default.aspx","penrith","Interchange","nrl"
186,106,30,"Chris Armit","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/9/seasonid/41/default.aspx","penrith","Interchange","nrl"
180,90,19,"Brendan Attwood","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/5540/seasonid/41/default.aspx","penrith","null","nrl"
187,98,22,"Blake Austin","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/1356/seasonid/41/default.aspx","penrith","Half Back","nrl"
179,97,27,"Lewis Brown","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/719/seasonid/41/default.aspx","penrith","Second Row Forward","nrl"
192,102,20,"Regan Campbell-Gillard","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/5266/seasonid/41/default.aspx","penrith","null","nrl"
175,90,24,"Luke Capewell","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/640/seasonid/41/default.aspx","penrith","Interchange","nrl"
193,106,25,"Anthony Cherrington","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/642/seasonid/41/default.aspx","penrith","Second Row Forward","nrl"
194,104,29,"Cameron Ciraldo","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/49/seasonid/41/default.aspx","penrith","Lock Forward","nrl"
178,82,23,"Lachlan Coote","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/643/seasonid/41/default.aspx","penrith","Five-eighth","nrl"
181,88,26,"Geoff Daniela","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/547/seasonid/41/default.aspx","penrith","Centre","nrl"
184,92,22,"Adam Docker","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/1662/seasonid/41/default.aspx","penrith","Interchange","nrl"
192,102,21,"Tom Eisenhuth","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/1670/seasonid/41/default.aspx","penrith","Centre","nrl"
175,76,20,"Toby Evans","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/5216/seasonid/41/default.aspx","penrith","null","nrl"
185,95,20,"Daniel Foster","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/5219/seasonid/41/default.aspx","penrith","null","nrl"
186,95,30,"Danny Galea","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/104/seasonid/41/default.aspx","penrith","Interchange","nrl"
194,109,25,"Tim Grant","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/562/seasonid/41/default.aspx","penrith","Prop","nrl"
184,83,25,"Tom Humble","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/823/seasonid/41/default.aspx","penrith","Five-eighth","nrl"
180,84,25,"Isaac John","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/741/seasonid/41/default.aspx","penrith","Five-eighth","nrl"
178,88,30,"Kevin Kingston","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/180/seasonid/41/default.aspx","penrith","Hooker","nrl"
192,107,27,"Jeremy Latimore","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/746/seasonid/41/default.aspx","penrith","Interchange","nrl"
183,96,23,"Josh Mansour","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/1483/seasonid/41/default.aspx","penrith","Winger","nrl"
182,110,26,"Sika Manu","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/579/seasonid/41/default.aspx","penrith","Second Row Forward","nrl"
194,120,24,"Mose Masoe","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/837/seasonid/41/default.aspx","penrith","Interchange","nrl"
183,111,24,"Sam McKendry","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/676/seasonid/41/default.aspx","penrith","Prop","nrl"
179,85,23,"Kane Morgan","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/1171/seasonid/41/default.aspx","penrith","null","nrl"
180,80,19,"Kierran Moseley","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/5703/seasonid/41/default.aspx","penrith","null","nrl"
182,98,31,"Wes Naiqama","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/251/seasonid/41/default.aspx","penrith","Centre","nrl"
186,102,32,"Clint Newton","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/252/seasonid/41/default.aspx","penrith","Interchange","nrl"
193,105,23,"Kyle O'Donnell","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/1522/seasonid/41/default.aspx","penrith","Interchange","nrl"
191,108,22,"Moses Pangai","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/1204/seasonid/41/default.aspx","penrith","Interchange","nrl"
187,103,30,"Nigel Plum","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/279/seasonid/41/default.aspx","penrith","Interchange","nrl"
187,95,20,"Ian Riccardi","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/2335/seasonid/41/default.aspx","penrith","null","nrl"
183,82,20,"James Roberts","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/1803/seasonid/41/default.aspx","penrith","Interchange","nrl"
173,80,20,"Nikko Roberts","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/5712/seasonid/41/default.aspx","penrith","null","nrl"
190,98,23,"Matt Robinson","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/1551/seasonid/41/default.aspx","penrith","Interchange","nrl"
180,90,26,"Travis Robinson","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/5514/seasonid/41/default.aspx","penrith","Winger","nrl"
194,107,20,"Michael Ross","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/5519/seasonid/41/default.aspx","penrith","null","nrl"
194,93,20,"Wellentony Tafua Satini","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/2266/seasonid/41/default.aspx","penrith","null","nrl"
177,85,23,"James Segeyaro","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/1245/seasonid/41/default.aspx","penrith","Interchange","nrl"
188,106,31,"Shane Shackleton","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/326/seasonid/41/default.aspx","penrith","Interchange","nrl"
176,84,21,"Harry Siejka","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/1253/seasonid/41/default.aspx","penrith","Half Back","nrl"
186,91,29,"David Simmons","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/331/seasonid/41/default.aspx","penrith","Winger","nrl"
185,95,25,"Ryan Simpkins","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/1254/seasonid/41/default.aspx","penrith","Lock Forward","nrl"
186,96,30,"Nathan Smith","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/611/seasonid/41/default.aspx","penrith","Hooker","nrl"
187,89,20,"Wesley Taaga","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/5717/seasonid/41/default.aspx","penrith","null","nrl"
180,105,20,"Rangi Lemusa Tagaloa","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/5695/seasonid/41/default.aspx","penrith","null","nrl"
192,100,21,"Vaipuna Tia Kilifi","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/1837/seasonid/41/default.aspx","penrith","null","nrl"
182,92,25,"Junior Tia-Kilifi","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/779/seasonid/41/default.aspx","penrith","Winger","nrl"
182,88,29,"Brad Tighe","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/372/seasonid/41/default.aspx","penrith","Centre","nrl"
181,94,29,"Etuate Uaisele","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/783/seasonid/41/default.aspx","penrith","Winger","nrl"
190,113,20,"Joelee Vaimasuua","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/5723/seasonid/41/default.aspx","penrith","null","nrl"
193,93,18,"Zane Walford","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/5725/seasonid/41/default.aspx","penrith","null","nrl"
183,83,20,"Nick Walker","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/5339/seasonid/41/default.aspx","penrith","null","nrl"
178,83,26,"Luke Walsh","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/620/seasonid/41/default.aspx","penrith","Half Back","nrl"
190,105,27,"Dayne Weston","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/623/seasonid/41/default.aspx","penrith","Interchange","nrl"
184,92,23,"Dean Whare","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/10/playerid/865/seasonid/41/default.aspx","penrith","Full Back","nrl"
181,108,32,"Roy Asotasi","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/11/playerid/10/seasonid/41/default.aspx","southsydney","Prop","nrl"
189,96,22,"Mitchell Buckett","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/11/playerid/6385/seasonid/41/default.aspx","southsydney","null","nrl"
194,120,21,"George Burgess","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/11/playerid/2003/seasonid/41/default.aspx","southsydney","Interchange","nrl"
194,112,25,"Luke Burgess","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/11/playerid/2331/seasonid/41/default.aspx","southsydney","Prop","nrl"
196,116,25,"Sam Burgess","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/11/playerid/803/seasonid/41/default.aspx","southsydney","Prop","nrl"
196,120,21,"Thomas Burgess","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/11/playerid/5533/seasonid/41/default.aspx","southsydney","Interchange","nrl"
187,95,22,"Chris Centrone","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/11/playerid/1648/seasonid/41/default.aspx","southsydney","null","nrl"
188,96,27,"Beau Champion","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/11/playerid/47/seasonid/41/default.aspx","southsydney","Centre","nrl"
183,103,24,"Jason Clark","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/11/playerid/721/seasonid/41/default.aspx","southsydney","Interchange","nrl"
186,93,26,"Shaune Corrigan","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/11/playerid/723/seasonid/41/default.aspx","southsydney","Centre","nrl"
190,97,20,"Brad Croad","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/11/playerid/5179/seasonid/41/default.aspx","southsydney","null","nrl"
185,100,33,"Michael Crocker","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/11/playerid/62/seasonid/41/default.aspx","southsydney","Interchange","nrl"
189,92,26,"Andrew Everingham","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/11/playerid/5344/seasonid/41/default.aspx","southsydney","Winger","nrl"
187,95,22,"Dylan Farrell","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/11/playerid/808/seasonid/41/default.aspx","southsydney","Centre","nrl"
185,94,19,"Jeremy Fuller","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/11/playerid/5572/seasonid/41/default.aspx","southsydney","null","nrl"
176,77,20,"Jackson Garlick","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/11/playerid/5282/seasonid/41/default.aspx","southsydney","null","nrl"
188,106,19,"Sam Gerrey-Burgess","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/11/playerid/5681/seasonid/41/default.aspx","southsydney","null","nrl"
186,98,28,"Bryson Goodwin","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/11/playerid/560/seasonid/41/default.aspx","southsydney","Centre","nrl"
190,97,19,"Jack Gosiewski","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/11/playerid/5683/seasonid/41/default.aspx","southsydney","null","nrl"
